availablefrom,availableuntil,buildingnumber,categories/0,description,geolocation/0/latitude,geolocation/0/longitude,geolocationentrances/0/latitude,geolocationentrances/0/longitude,id,image/fullurl,image/thumbnail,maxzoomlevel,minzoomlevel,name,openinghours/hasopeninghours,openinghours/opennow,openinghours/unknown,openinghours/weekdays/0/day,openinghours/weekdays/0/fulltext,openinghours/weekdays/0/timestext,openinghours/weekdays/1/day,openinghours/weekdays/1/fulltext,openinghours/weekdays/1/timestext,openinghours/weekdays/2/day,openinghours/weekdays/2/fulltext,openinghours/weekdays/2/timestext,openinghours/weekdays/3/day,openinghours/weekdays/3/fulltext,openinghours/weekdays/3/timestext,openinghours/weekdays/4/day,openinghours/weekdays/4/fulltext,openinghours/weekdays/4/timestext,openinghours/weekdays/5/day,openinghours/weekdays/5/fulltext,openinghours/weekdays/5/timestext,openinghours/weekdays/6/day,openinghours/weekdays/6/fulltext,openinghours/weekdays/6/timestext,openinghours/weekdaytext/0,parent,shortdescription,zoomlimit,openinghours/periods/0/close/day,openinghours/periods/0/close/time,openinghours/periods/0/open/day,openinghours/periods/0/open/time,openinghours/periods/1/close/day,openinghours/periods/1/close/time,openinghours/periods/1/open/day,openinghours/periods/1/open/time,openinghours/periods/2/close/day,openinghours/periods/2/close/time,openinghours/periods/2/open/day,openinghours/periods/2/open/time,openinghours/periods/3/close/day,openinghours/periods/3/close/time,openinghours/periods/3/open/day,openinghours/periods/3/open/time,openinghours/periods/4/close/day,openinghours/periods/4/close/time,openinghours/periods/4/open/day,openinghours/periods/4/open/time,openinghours/weekdaytext/1,openinghours/weekdaytext/2,openinghours/weekdaytext/3,openinghours/weekdaytext/4,openinghours/weekdaytext/5,openinghours/weekdaytext/6,categories/1,openinghours/periods/5/close/day,openinghours/periods/5/close/time,openinghours/periods/5/open/day,openinghours/periods/5/open/time,openinghours/periods/6/close/day,openinghours/periods/6/close/time,openinghours/periods/6/open/day,openinghours/periods/6/open/time,categories/2,area/0/latitude,area/0/longitude,area/1/latitude,area/1/longitude,area/2/latitude,area/2/longitude,area/3/latitude,area/3/longitude,area/4/latitude,area/4/longitude,area/5/latitude,area/5/longitude,area/6/latitude,area/6/longitude,area/7/latitude,area/7/longitude,area/8/latitude,area/8/longitude,area/9/latitude,area/9/longitude,area/10/latitude,area/10/longitude,image,keywords/0,keywords/1,keywords/2,keywords/3,openinghours/periods/7/close/day,openinghours/periods/7/close/time,openinghours/periods/7/open/day,openinghours/periods/7/open/time,openinghours/periods/8/close/day,openinghours/periods/8/close/time,openinghours/periods/8/open/day,openinghours/periods/8/open/time,openinghours/periods/9/close/day,openinghours/periods/9/close/time,openinghours/periods/9/open/day,openinghours/periods/9/open/time
2016-06-17T13:57:06.670Z,,,poicategory:7083211C9D71ACF6BBCC159902A687B0,,52.24835,6.852612,,,poiobject:4E1602F3764DF7433C40F8DB9A8D9A2F,http://campusapp.webhare-test.utsp.utwente.nl/.uc/i86/d362dd0103355ba2006a5ef502bc3b0b009dcb8c010701c13c03000080.jpg,http://campusapp.webhare-test.utsp.utwente.nl/.uc/ic5/a7711f0103355ba2006a5ef502bc3b0b009dcb8c010701c1da00da0080.jpg,15,0,Employee housing Langenkampweg,false,false,false,Sunday,Sunday: Closed,Closed,Monday,Monday: Closed,Closed,Tuesday,Tuesday: Closed,Closed,Wednesday,Wednesday: Closed,Closed,Thursday,Thursday: Closed,Closed,Friday,Friday: Closed,Closed,Saturday,Saturday: Closed,Closed,This item has no opening hours,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-05T20:41:58.229Z,,,poicategory:4093ABF808190FDB723996EF584A8B4E,,52.237623,6.853902,,,poiobject:E7E583C64DBFD1033F3209B319C1D473,http://campusapp.webhare-test.utsp.utwente.nl/.uc/i8f/9676da0103d85ba200ad357a04b13b0b0012a3cd010701c13c03000080.jpg,http://campusapp.webhare-test.utsp.utwente.nl/.uc/i69/a7c0640103d85ba200ad357a04b13b0b0012a3cd010701c1da00da0080.jpg,15,0,Parking The Gallery (backside),false,false,false,Sunday,Sunday: Closed,Closed,Monday,Monday: Closed,Closed,Tuesday,Tuesday: Closed,Closed,Wednesday,Wednesday: Closed,Closed,Thursday,Thursday: Closed,Closed,Friday,Friday: Closed,Closed,Saturday,Saturday: Closed,Closed,This item has no opening hours,poiobject:FA72D2C27DDADA74A56E5C714176A006,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-05T20:40:20.671Z,,,poicategory:9FC0472E74FEDFD8BD056E2172B14083,,52.240356,6.848302,,,poiobject:AE8AD598EA25CF34E99468E97D7DDF17,http://campusapp.webhare-test.utsp.utwente.nl/.uc/ica/ebaac70103a55ca200c7aa6404b13b0b009120ca010701c13c03000080.jpg,http://campusapp.webhare-test.utsp.utwente.nl/.uc/i14/d7cce10103a55ca200c7aa6404b13b0b009120ca010701c1da00da0080.jpg,15,0,Parking Spiegel Building (backside),false,false,false,Sunday,Sunday: Closed,Closed,Monday,Monday: Closed,Closed,Tuesday,Tuesday: Closed,Closed,Wednesday,Wednesday: Closed,Closed,Thursday,Thursday: Closed,Closed,Friday,Friday: Closed,Closed,Saturday,Saturday: Closed,Closed,This item has no opening hours,poiobject:73DC5B08511169701208EA2318DD7391,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-05T20:54:32.842Z,,,poicategory:4093ABF808190FDB723996EF584A8B4E,,52.240856,6.844547,,,poiobject:84E28E09F6B6059928096B20549855A0,http://campusapp.webhare-test.utsp.utwente.nl/.uc/i76/3e2c890103195da200f2a97704b13b0b00b0ffc0010701c13c03000080.jpg,http://campusapp.webhare-test.utsp.utwente.nl/.uc/ia4/8384a50103195da200f2a97704b13b0b00b0ffc0010701c1da00da0080.jpg,15,0,Bus stop  Drienerbeeklaan,false,false,false,Sunday,Sunday: Closed,Closed,Monday,Monday: Closed,Closed,Tuesday,Tuesday: Closed,Closed,Wednesday,Wednesday: Closed,Closed,Thursday,Thursday: Closed,Closed,Friday,Friday: Closed,Closed,Saturday,Saturday: Closed,Closed,This item has no opening hours,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-14T12:09:36.186Z,,,poicategory:9FC0472E74FEDFD8BD056E2172B14083,,52.246319,6.852942,,,poiobject:5F9010F83793DC3622CFB732BD128A30,http://campusapp.webhare-test.utsp.utwente.nl/.uc/i1e/82759b0103a15da2003bc39002b13b0b00d280c9010701c13c03000080.jpg,http://campusapp.webhare-test.utsp.utwente.nl/.uc/i55/1c0b5a0103a15da2003bc39002b13b0b00d280c9010701c1da00da0080.jpg,15,0,Parking Sleutel building,false,false,false,Sunday,Sunday: Closed,Closed,Monday,Monday: Closed,Closed,Tuesday,Tuesday: Closed,Closed,Wednesday,Wednesday: Closed,Closed,Thursday,Thursday: Closed,Closed,Friday,Friday: Closed,Closed,Saturday,Saturday: Closed,Closed,This item has no opening hours,poiobject:ECE0F07D03CA3AEF71491B9F61C54518,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-05T20:58:58.420Z,,,poicategory:4093ABF808190FDB723996EF584A8B4E,,52.236,6.855565,,,poiobject:30DFAC09773579A039F58A3086132427,http://campusapp.webhare-test.utsp.utwente.nl/.uc/i63/34ff7701030f5ea2008ca48b04b13b0b00b507c3010701c13c03000080.jpg,http://campusapp.webhare-test.utsp.utwente.nl/.uc/i86/9bbc1001030f5ea2008ca48b04b13b0b00b507c3010701c1da00da0080.jpg,15,0,Bus stop Westerbegraafplaats,false,false,false,Sunday,Sunday: Closed,Closed,Monday,Monday: Closed,Closed,Tuesday,Tuesday: Closed,Closed,Wednesday,Wednesday: Closed,Closed,Thursday,Thursday: Closed,Closed,Friday,Friday: Closed,Closed,Saturday,Saturday: Closed,Closed,This item has no opening hours,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-28T11:08:15.836Z,,,poicategory:7083211C9D71ACF6BBCC159902A687B0,"These student accommodations mainly consist of low-rise buildings and 
are built around a little square. The student communities consist of 6 
to 17 students. Each room has its own washbasin. Tenants share a shower 
and toilet with two other tenants. Some rooms have their own shower and 
toilet. The rooms vary in size from 10 to 25 m2.",52.24708,6.847916,,,poiobject:35DF050CFA630DFA119C41A16C1A0298,http://campusapp.webhare-test.utsp.utwente.nl/.uc/i61/430e530103c660a200d3eb6802b13b0b001155cc010701c13c03000080.jpg,http://campusapp.webhare-test.utsp.utwente.nl/.uc/i7e/ef028b0103c660a200d3eb6802b13b0b001155cc010701c1da00da0080.jpg,15,0,Matenweg 10,false,false,false,Sunday,Sunday: Closed,Closed,Monday,Monday: Closed,Closed,Tuesday,Tuesday: Closed,Closed,Wednesday,Wednesday: Closed,Closed,Thursday,Thursday: Closed,Closed,Friday,Friday: Closed,Closed,Saturday,Saturday: Closed,Closed,This item has no opening hours,poiobject:A950BEF9D8D0C97967A61719B4941C07,These student accommodations mainly consist of low-rise buildings and are built around a little square. The student communitiesâ€¦,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-28T11:12:22.007Z,,,poicategory:7083211C9D71ACF6BBCC159902A687B0,"The ground floor and the first floor of the pyramid dwellings at 
Witbreuksweg houses student communities which have their own sanitary 
facilities and a communal kitchen. The size of the rooms varies between 
16 and 22 m2. The third floor has independent rooms with their own 
sanitary facilities and a kitchen block. The upper floor of the pyramid 
dwellings contains apartments.",,,,,poiobject:5EFF1E60B2ECFCBE671B4A511EF4D5BE,http://campusapp.webhare-test.utsp.utwente.nl/.uc/i31/0e8a3c0103d260a20078aa6c02b13b0b008ec9cc010701c13c03000080.jpg,http://campusapp.webhare-test.utsp.utwente.nl/.uc/i1b/90e57b0103d260a20078aa6c02b13b0b008ec9cc010701c1da00da0080.jpg,15,0,Witbreuksweg 379,false,false,false,Sunday,Sunday: Closed,Closed,Monday,Monday: Closed,Closed,Tuesday,Tuesday: Closed,Closed,Wednesday,Wednesday: Closed,Closed,Thursday,Thursday: Closed,Closed,Friday,Friday: Closed,Closed,Saturday,Saturday: Closed,Closed,This item has no opening hours,poiobject:0CB6CFCE4E69BD74A960F21E3EE7CC83,The ground floor and the first floor of the pyramid dwellings at Witbreuksweg houses student communities which have their ownâ€¦,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-05T19:57:28.770Z,,,poicategory:7083211C9D71ACF6BBCC159902A687B0,"The ground floor and the first
floor of the pyramid dwellings at 'Witbreuksweg' house student communities, having
their own sanitary facilities and a communal kitchen. The size of the rooms
varies between 16 and 22 m2. The third floor consists of independent
rooms, each having sanitary facilities and a kitchen block of its own. The upper floor of the
pyramid dwellings contains apartments.",52.250327,6.861741,,,poiobject:0CB6CFCE4E69BD74A960F21E3EE7CC83,http://campusapp.webhare-test.utsp.utwente.nl/.uc/ida/5783bd01031259a2003a684304fe3b0b005f0f6f020701c13c03000080.jpg,http://campusapp.webhare-test.utsp.utwente.nl/.uc/i75/83929f01031259a2003a684304fe3b0b005f0f6f020701c1da00da0080.jpg,15,0,Student housing Witbreuksweg,false,false,false,Sunday,Sunday: Closed,Closed,Monday,Monday: Closed,Closed,Tuesday,Tuesday: Closed,Closed,Wednesday,Wednesday: Closed,Closed,Thursday,Thursday: Closed,Closed,Friday,Friday: Closed,Closed,Saturday,Saturday: Closed,Closed,This item has no opening hours,,"The ground floor and the first floor of the pyramid dwellings at 'Witbreuksweg' house student communities, having their ownâ€¦",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-05T21:06:03.552Z,,,poicategory:4093ABF808190FDB723996EF584A8B4E,,52.242025,6.845995,,,poiobject:B6E4C9CAFE596523558C840E9927DB17,http://campusapp.webhare-test.utsp.utwente.nl/.uc/ic6/4b44e50103e860a200d8278c04b13b0b003f69c2010701c13c03000080.jpg,http://campusapp.webhare-test.utsp.utwente.nl/.uc/i21/3952240103e860a200d8278c04b13b0b003f69c2010701c1da00da0080.jpg,15,0,Bus stop UT Calslaan,false,false,false,Sunday,Sunday: Closed,Closed,Monday,Monday: Closed,Closed,Tuesday,Tuesday: Closed,Closed,Wednesday,Wednesday: Closed,Closed,Thursday,Thursday: Closed,Closed,Friday,Friday: Closed,Closed,Saturday,Saturday: Closed,Closed,This item has no opening hours,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-03T13:31:11.348Z,,,poicategory:C94D48BE0A576734D84194A7FBD2CBCB,"When the fountain is in operation,
water flows out of the pillars and clatters into saucers. This work by Jo
Pessink is bold and powerful and devoid of any decorative frippery. This is why
it is so well suited to the campus. In the 1970s students and staff chose it Â as the best design for this location. Nowadays
the fountain marks the boundary between the E&amp;R square and the Gallery, an
innovative business centre.",52.237997,6.855737,,,poiobject:3834F8D724BE9BBE143156AD9B5CBCFC,http://campusapp.webhare-test.utsp.utwente.nl/.uc/ifa/941e360103b25aa2000291ed02fe3b0b00970c54020701c13c03000080.jpg,http://campusapp.webhare-test.utsp.utwente.nl/.uc/ica/edb67c0103b25aa2000291ed02fe3b0b00970c54020701c1da00da0080.jpg,15,0,"""De drie watervlaggen""",false,false,false,Sunday,Sunday: Closed,Closed,Monday,Monday: Closed,Closed,Tuesday,Tuesday: Closed,Closed,Wednesday,Wednesday: Closed,Closed,Thursday,Thursday: Closed,Closed,Friday,Friday: Closed,Closed,Saturday,Saturday: Closed,Closed,This item has no opening hours,,"When the fountain is in operation, water flows out of the pillars and clatters into saucers. This work by Jo Pessink is bold andâ€¦",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-03T13:04:34.815Z,,,poicategory:C94D48BE0A576734D84194A7FBD2CBCB,"'Het Ding' was originated as a
student prank. Some students constructed the object in
secret and erected it in a single day using salvaged telephone poles and
pretensioned steel cables. The principle of building construction was discovered by the American innovator
Richard Buckminster Fuller. Kenneth Snelson created a
similar work, which you can see in the KrÃ¶ller-MÃ¼ller sculpture garden, Otterlo.",52.239436,6.851563,,,poiobject:BB9342C517FD397758D153CE4958123A,http://campusapp.webhare-test.utsp.utwente.nl/.uc/i6b/64ea6601031460a2008976c502fe3b0b004bee54020701c13c03000080.jpg,http://campusapp.webhare-test.utsp.utwente.nl/.uc/i85/fc8c1d01031460a2008976c502fe3b0b004bee54020701c1da00da0080.jpg,15,0,"""Het Ding""",false,false,false,Sunday,Sunday: Closed,Closed,Monday,Monday: Closed,Closed,Tuesday,Tuesday: Closed,Closed,Wednesday,Wednesday: Closed,Closed,Thursday,Thursday: Closed,Closed,Friday,Friday: Closed,Closed,Saturday,Saturday: Closed,Closed,This item has no opening hours,,'Het Ding' was originated as a student prank. Some students constructed the object in secret and erected it in a single dayâ€¦,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-03T13:33:28.999Z,,,poicategory:C94D48BE0A576734D84194A7FBD2CBCB,"Fourteen steel columns stand among the trees of the
Pinetum collection. It seems they have been designed specifically for this
landscape, but in fact they are a gift from ex-rector Draijer. The columns were
standing in his front garden. 'De Kolommen' is a design by Evert Strobos, who
is known for his monumental objects, that act as markers in the landscape. Strobos
has similar works in the KrÃ¶ller-MÃ¼ller statue garden.Â ",52.236105,6.85931,,,poiobject:CD57482840A9734280857B27E4FCA827,http://campusapp.webhare-test.utsp.utwente.nl/.uc/i4a/5038e401037d5aa20051ffe302fe3b0b00149755020701c13c03000080.jpg,http://campusapp.webhare-test.utsp.utwente.nl/.uc/idc/0aa7d501037d5aa20051ffe302fe3b0b00149755020701c1da00da0080.jpg,15,0,"""Kolommen""",false,false,false,Sunday,Sunday: Closed,Closed,Monday,Monday: Closed,Closed,Tuesday,Tuesday: Closed,Closed,Wednesday,Wednesday: Closed,Closed,Thursday,Thursday: Closed,Closed,Friday,Friday: Closed,Closed,Saturday,Saturday: Closed,Closed,This item has no opening hours,,Fourteen steel columns stand among the trees of the Pinetum collection. It seems they have been designed specifically for thisâ€¦,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-05T19:52:39.611Z,,,poicategory:7083211C9D71ACF6BBCC159902A687B0,"You'll recognize 'Calslaan Wit'
from a distance thanks to the white walls and high windows of the flats. Five
or six students live in student communities divided over two floors. Each group
has two showers, washbasins and toilets. The size of the rooms is either 14 or
17 m2.",52.244035,6.849339,,,poiobject:9EADB8FC25421E7695299C1A5B4452D0,http://campusapp.webhare-test.utsp.utwente.nl/.uc/ie5/ad1cc301037f5ba200c3d24804fe3b0b00575d6e020701c13c03000080.jpg,http://campusapp.webhare-test.utsp.utwente.nl/.uc/ia9/6d56ea01037f5ba200c3d24804fe3b0b00575d6e020701c1da00da0080.jpg,15,0,Student housing Calslaan Wit,false,false,false,Sunday,Sunday: Closed,Closed,Monday,Monday: Closed,Closed,Tuesday,Tuesday: Closed,Closed,Wednesday,Wednesday: Closed,Closed,Thursday,Thursday: Closed,Closed,Friday,Friday: Closed,Closed,Saturday,Saturday: Closed,Closed,This item has no opening hours,,You'll recognize 'Calslaan Wit' from a distance thanks to the white walls and high windows of the flats. Five or six studentsâ€¦,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-05T19:06:03.423Z,,,poicategory:C94D48BE0A576734D84194A7FBD2CBCB,"Ger van Elk is one of the most important representatives
of conceptual arts in the Netherlands. This large, half-open can of fish is an
example of 'anti-art'. Van Elk's intension was to create a playful counterpoint
to the serious business of science. In the days when the Drienerlolaan was
still a four-lane road, this work was sited prominently in the central
reservation.",52.241401,6.851821,,,poiobject:CCC2B8B22A357F61235A7FB785857BA6,http://campusapp.webhare-test.utsp.utwente.nl/.uc/i8a/7b010e01032261a20067041204fe3b0b00982f56020701c13c03000080.jpg,http://campusapp.webhare-test.utsp.utwente.nl/.uc/i36/75dc8e01032261a20067041204fe3b0b00982f56020701c1da00da0080.jpg,15,0,"""Sardineblik""",false,false,false,Sunday,Sunday: Closed,Closed,Monday,Monday: Closed,Closed,Tuesday,Tuesday: Closed,Closed,Wednesday,Wednesday: Closed,Closed,Thursday,Thursday: Closed,Closed,Friday,Friday: Closed,Closed,Saturday,Saturday: Closed,Closed,This item has no opening hours,,"Ger van Elk is one of the most important representatives of conceptual arts in the Netherlands. This large, half-open can ofâ€¦",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-05T20:46:39.167Z,,,poicategory:4093ABF808190FDB723996EF584A8B4E,"Building 'Vlinder' (nr 60)
houses elementary school 'De Elfenbron'. This school operates in Dutch. The
used Delta system provides for customized education. More information (in Dutch):
www.elfenbron.nlÂ ",,,,,poiobject:CF8030EC4C83095BF996DBFFAAF002E7,http://campusapp.webhare-test.utsp.utwente.nl/.uc/i0f/1f1ca701035b58a20047637e04fe3b0b0067e471020701c13c03000080.jpg,http://campusapp.webhare-test.utsp.utwente.nl/.uc/i08/4904b501035b58a20047637e04fe3b0b0067e471020701c1da00da0080.jpg,15,0,Elementary School De Elfenbron,false,false,false,Sunday,Sunday: Closed,Closed,Monday,Monday: Closed,Closed,Tuesday,Tuesday: Closed,Closed,Wednesday,Wednesday: Closed,Closed,Thursday,Thursday: Closed,Closed,Friday,Friday: Closed,Closed,Saturday,Saturday: Closed,Closed,This item has no opening hours,poiobject:E3CD9EFDE521416211CAA733A06E2F27,Building 'Vlinder' (nr 60) houses elementary school 'De Elfenbron'. This school operates in Dutch. The used Delta systemâ€¦,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-03T15:51:25.574Z,,,poicategory:C94D48BE0A576734D84194A7FBD2CBCB,"Both works are floating in the
pond behind the Vrijhof. You can easily see them from the libraryâ€™s study
areas. â€˜De jongen in het bootjeâ€™ was originally located in 'the Volkspark' in
Enschede, but unfortunately too many people called the emergency services. The
other object is constructed of the same colourful polyester. The designer is Petra
Groen.

<!--[if !supportAnnotations]-->



<!--[endif]-->",52.243503,6.853817,,,poiobject:DD5449696B9817E6B7831FB8447369D0,http://campusapp.webhare-test.utsp.utwente.nl/.uc/i97/0394e901030c60a200f0356c03fe3b0b00a23954020701c13c03000080.jpg,http://campusapp.webhare-test.utsp.utwente.nl/.uc/i8f/7fc32801030c60a200f0356c03fe3b0b00a23954020701c1da00da0080.jpg,15,0,"""De jongen in het bootje in de snorkelaar""",false,false,false,Sunday,Sunday: Closed,Closed,Monday,Monday: Closed,Closed,Tuesday,Tuesday: Closed,Closed,Wednesday,Wednesday: Closed,Closed,Thursday,Thursday: Closed,Closed,Friday,Friday: Closed,Closed,Saturday,Saturday: Closed,Closed,This item has no opening hours,,Both works are floating in the pond behind the Vrijhof. You can easily see them from the libraryâ€™s study areas. â€˜De jongenâ€¦,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-03T13:21:17.756Z,,,poicategory:C94D48BE0A576734D84194A7FBD2CBCB,"At one time Bert Meinen had
his studio on campus. Students particularly admired the sculpture 'Het Signaal'
as part of the exhibition he organized when he left. In material, colour and
form it's typically Meinenâ€™s inspiration. The sculpture is well placed at the
entrance, where most cars, cycles and pedestrians enter the campus. Meinen uses
many geometric shapes and modern materials; you can find his work throughout
the Netherlands.",,,,,poiobject:129735AE8E1147C6AE22D84B3073AA58,http://campusapp.webhare-test.utsp.utwente.nl/.uc/i46/f7de4701039960a200caa0d602fe3b0b009a2e55020701c13c03000080.jpg,http://campusapp.webhare-test.utsp.utwente.nl/.uc/i19/78c0da01039960a200caa0d602fe3b0b009a2e55020701c1da00da0080.jpg,15,0,"""Het Signaal""",false,false,false,Sunday,Sunday: Closed,Closed,Monday,Monday: Closed,Closed,Tuesday,Tuesday: Closed,Closed,Wednesday,Wednesday: Closed,Closed,Thursday,Thursday: Closed,Closed,Friday,Friday: Closed,Closed,Saturday,Saturday: Closed,Closed,This item has no opening hours,,At one time Bert Meinen had his studio on campus. Students particularly admired the sculpture 'Het Signaal' as part of theâ€¦,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-05T18:50:40.059Z,,,poicategory:C94D48BE0A576734D84194A7FBD2CBCB,"The 'Patio Complex', designed
by Herman Haan, is a residential facility consisting of seventeen small patios,
one large one, and a pond. It is an explicit invitation to gather together, as
Haan sought to create a close-knit student community. He drew his inspiration
from travels in Africa, where he studied the cave dwellers in Southern Tunisia.
The complex merges subtly into its surroundings; in fine weather the patios are
an extension of the living rooms. The complex received
the status of National Monument in 2013.",52.246768,6.849053,,,poiobject:42536414C3FBF1794B036162D3D5B3EC,http://campusapp.webhare-test.utsp.utwente.nl/.uc/ie4/d802ec0103405ca20043130004fe3b0b00179c69020701c13c03000080.jpg,http://campusapp.webhare-test.utsp.utwente.nl/.uc/i80/0411280103405ca20043130004fe3b0b00179c69020701c1da00da0080.jpg,15,0,Patio Complex,false,false,false,Sunday,Sunday: Closed,Closed,Monday,Monday: Closed,Closed,Tuesday,Tuesday: Closed,Closed,Wednesday,Wednesday: Closed,Closed,Thursday,Thursday: Closed,Closed,Friday,Friday: Closed,Closed,Saturday,Saturday: Closed,Closed,This item has no opening hours,,"The 'Patio Complex', designed by Herman Haan, is a residential facility consisting of seventeen small patios, one large one, andâ€¦",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-05T19:56:32.656Z,,,poicategory:7083211C9D71ACF6BBCC159902A687B0,"On the ground floor and the
first floor of the pyramid dwellings at 'Matenweg Pyramide', student
communities are located having their own sanitary facilities and a communal
kitchen. The second floor consists of independent rooms measuring 16 m2.
These rooms are equipped with sanitary facilities and a kitchen block. On the
upper floor of the pyramid apartments are located. The apartments vary in size
from 35 to 43 m2 and have their own sanitary facilities and kitchen.",52.247256,6.847579,,,poiobject:D27A61ED0D1D698FCB35A167B1FEDB17,http://campusapp.webhare-test.utsp.utwente.nl/.uc/ie6/476e0201038e58a20068434c04fe3b0b00acee6e020701c13c03000080.jpg,http://campusapp.webhare-test.utsp.utwente.nl/.uc/i22/001dd101038e58a20068434c04fe3b0b00acee6e020701c1da00da0080.jpg,15,0,Student housing Matenweg Pyramide,false,false,false,Sunday,Sunday: Closed,Closed,Monday,Monday: Closed,Closed,Tuesday,Tuesday: Closed,Closed,Wednesday,Wednesday: Closed,Closed,Thursday,Thursday: Closed,Closed,Friday,Friday: Closed,Closed,Saturday,Saturday: Closed,Closed,This item has no opening hours,,"On the ground floor and the first floor of the pyramid dwellings at 'Matenweg Pyramide', student communities are located havingâ€¦",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-05T19:54:43.389Z,,,poicategory:7083211C9D71ACF6BBCC159902A687B0,"The Torenflat at the
Campuslaan comprises 13 apartments, each with its own sanitary facilities and an
own kitchen. The apartments measure 32m2 and are fully equipped. The
ground floor has a communal washing room. The apartments are
intended for foreign staff.",52.246576,6.846885,,,poiobject:F189E4D8522640F18FF124E8AC47840F,http://campusapp.webhare-test.utsp.utwente.nl/.uc/i41/d7d36601030d5aa20045f64e04fe3b0b00e8c162020701c13c03000080.jpg,http://campusapp.webhare-test.utsp.utwente.nl/.uc/i72/025f5101030d5aa20045f64e04fe3b0b00e8c162020701c1da00da0080.jpg,15,0,Employee housing Torenflat,false,false,false,Sunday,Sunday: Closed,Closed,Monday,Monday: Closed,Closed,Tuesday,Tuesday: Closed,Closed,Wednesday,Wednesday: Closed,Closed,Thursday,Thursday: Closed,Closed,Friday,Friday: Closed,Closed,Saturday,Saturday: Closed,Closed,This item has no opening hours,,"The Torenflat at the Campuslaan comprises 13 apartments, each with its own sanitary facilities and an own kitchen. Theâ€¦",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
